time,POLE_VAULTING,FOOTBALL,ZOMBONI,JACK_IN_THE_BOX,BALLON,DIGGER,LADDER,CATAPULT,GARGANTUAAR,
2383,481.563,382.197,384.611,380.453,-100.222,-100.593,309.501,446.475,625.104,
2384,481.248,381.718,384.511,379.992,-100.222,-100.593,309.366,446.105,624.734,
2385,480.933,381.239,384.411,379.532,-100.222,-100.593,309.23,445.735,624.363,
2386,480.618,380.761,384.311,379.071,-100.222,-100.593,309.095,445.365,623.992,
2387,480.263,380.282,384.211,378.611,-100.222,-100.593,308.96,444.995,623.622,
2388,479.908,379.803,384.111,378.15,-100.222,-100.593,308.824,444.625,623.251,
2389,479.553,379.324,384.011,378.15,-100.222,-100.593,308.716,444.255,622.88,
2390,479.238,378.846,383.911,378.15,-100.222,-100.593,308.608,443.885,622.51,
2391,478.923,378.367,383.811,378.15,-100.222,-100.593,308.499,443.516,622.139,
2392,478.608,377.888,383.711,377.977,-100.222,-100.593,308.391,443.146,621.768,
2393,478.292,377.792,383.611,377.805,-100.222,-100.593,308.256,442.776,621.398,
2394,477.977,377.697,383.511,377.207,-100.222,-100.593,308.12,442.406,621.027,
2395,477.622,377.601,383.411,376.161,-100.222,-100.593,307.985,442.036,620.656,
2396,477.268,377.537,383.311,375.115,-100.222,-100.593,307.85,441.666,620.286,
2397,476.948,377.473,383.211,374.07,-100.222,-100.593,307.746,441.296,619.915,
2398,476.633,377.409,383.111,373.024,-100.222,-100.593,307.613,440.926,619.544,
2399,476.318,377.345,383.011,371.978,-100.222,-100.593,307.479,440.556,619.174,
2400,476.002,377.25,382.911,371.688,-100.222,-100.593,307.345,440.186,618.803,
2401,475.687,377.154,382.811,370.979,-100.222,-100.593,307.211,439.816,618.432,
2402,475.372,377.058,382.711,370.689,-100.222,-100.593,307.104,439.446,618.062,
2403,475.017,376.962,382.611,370.399,-100.222,-100.593,306.997,439.076,617.691,
2404,474.663,376.867,382.511,370.109,-100.222,-100.593,306.889,438.706,617.32,
2405,474.347,376.771,382.411,369.819,-100.222,-100.593,306.782,438.336,616.95,
2406,474.032,376.675,382.311,369.529,-100.222,-100.593,306.648,437.966,616.579,
2407,473.717,376.579,382.211,369.239,-100.222,-100.593,306.515,437.596,616.208,
2408,473.402,376.484,382.111,368.949,-100.222,-100.593,306.381,437.226,615.838,
2409,473.086,376.388,382.011,368.793,-100.222,-100.593,306.247,436.856,615.467,
2410,472.771,376.292,381.911,367.875,-100.222,-100.593,306.247,436.486,615.096,
2411,472.416,376.196,381.811,367.587,-100.222,-100.593,306.247,436.116,614.726,
2412,472.062,376.1,381.711,367.299,-100.222,-100.593,306.247,435.746,614.355,
2413,471.747,376.005,381.611,367.012,-100.222,-100.593,306.247,435.376,613.984,
2414,471.431,375.909,381.511,366.724,-100.222,-100.593,306.247,435.006,613.614,
2415,471.116,375.813,381.411,366.436,-100.222,-100.593,306.247,434.636,613.243,
2416,470.801,375.494,381.311,366.148,-100.222,-100.593,306.247,434.266,612.872,
2417,470.486,375.175,381.211,365.86,-100.222,-100.593,306.247,433.896,612.502,
2418,470.134,374.856,381.111,365.86,-100.222,-100.593,306.247,433.526,612.131,
2419,469.78,374.536,381.011,365.86,-100.222,-100.593,306.247,433.156,611.76,
2420,469.425,374.217,380.911,365.86,-100.222,-100.593,306.247,432.786,611.451,
2421,469.11,373.898,380.811,365.86,-100.222,-100.593,306.247,432.416,611.142,
2422,468.794,373.132,380.711,365.601,-100.222,-100.593,306.038,432.046,610.834,
2423,468.479,372.366,380.611,365.339,-100.222,-100.593,305.821,431.676,610.525,
2424,468.164,371.6,380.511,364.816,-100.222,-100.593,305.604,431.306,610.216,
2425,467.849,370.834,380.411,364.264,-100.222,-100.593,305.387,430.936,609.907,
2426,467.494,370.068,380.311,363.712,-100.222,-100.593,305.17,430.566,609.598,
2427,467.139,369.302,380.211,363.16,-100.222,-100.593,304.781,430.196,609.289,
2428,466.784,368.536,380.111,362.609,-100.222,-100.593,303.993,429.826,608.98,
2429,466.469,367.77,380.011,362.609,-100.222,-100.593,303.206,429.456,608.671,
2430,466.154,367.004,379.911,362.076,-100.222,-100.593,302.419,429.086,608.362,
2431,465.839,366.238,379.811,362.076,-100.222,-100.593,301.631,428.716,608.053,
2432,465.523,365.472,379.711,361.642,-100.222,-100.593,300.844,428.346,607.745,
2433,465.208,364.706,379.611,361.642,-100.222,-100.593,300.057,427.976,607.436,
2434,464.853,363.94,379.511,361.642,-100.222,-100.593,299.27,427.606,607.127,
2435,464.499,363.174,379.411,361.227,-100.222,-100.593,298.509,427.236,606.825,
2436,464.144,362.408,379.311,360.68,-100.222,-100.593,297.749,426.866,606.523,
2437,463.829,361.642,379.211,360.133,-100.222,-100.593,296.989,426.496,606.221,
2438,463.513,360.876,379.111,359.586,-100.222,-100.593,296.229,426.126,605.919,
2439,463.198,360.78,379.011,359.039,-100.222,-100.593,295.442,425.756,605.616,
2440,462.883,360.684,378.911,359.039,-100.222,-100.593,294.654,425.386,605.314,
2441,462.568,360.588,378.811,359.039,-100.222,-100.593,293.867,425.016,605.012,
2442,462.213,360.525,378.711,359.039,-100.222,-100.593,292.808,424.646,604.71,
2443,461.858,360.461,378.611,359.039,-100.222,-100.593,291.749,424.276,604.408,
2444,461.54,360.397,378.511,358.829,-100.222,-100.593,290.691,423.906,604.106,
2445,461.225,360.301,378.411,358.829,-100.222,-100.593,289.632,423.536,603.804,
2446,460.91,360.205,378.311,358.399,-100.222,-100.593,288.573,423.166,603.502,
2447,460.595,360.11,378.211,358.399,-100.222,-100.593,287.514,422.796,603.2,
2448,460.28,360.014,378.111,358.118,-100.222,-100.593,286.456,422.426,602.898,
2449,459.964,359.918,378.011,357.658,-100.222,-100.593,285.397,422.056,602.596,
2450,459.61,359.822,377.911,357.197,-100.222,-100.593,284.311,421.686,602.287,
2451,459.255,359.727,377.811,356.737,-100.222,-100.593,283.225,421.316,601.978,
2452,458.94,359.631,377.711,356.276,-100.222,-100.593,282.139,420.946,601.669,
2453,458.624,359.535,377.611,355.816,-100.222,-100.593,281.053,420.576,601.36,
2454,458.309,359.439,377.511,355.355,-100.222,-100.593,279.994,420.206,601.051,
2455,457.994,359.343,377.411,355.355,-100.222,-100.593,278.935,419.836,600.742,
2456,457.679,359.248,377.311,355.355,-100.222,-100.593,277.877,419.466,600.434,
2457,457.326,359.152,377.211,355.355,-100.222,-100.593,276.818,419.096,600.125,
2458,456.971,359.056,377.111,355.182,-100.222,-100.593,275.759,418.726,599.816,
2459,456.617,358.96,377.011,355.01,-100.222,-100.593,274.7,418.356,599.507,
2460,456.301,358.865,376.911,354.184,-100.222,-100.593,273.642,417.986,599.198,
2461,455.986,358.386,376.811,353.138,-100.222,-100.593,273.038,417.616,598.889,
2462,455.671,357.907,376.711,352.092,-100.222,-100.593,272.821,417.246,598.58,
2463,455.355,357.428,376.611,351.046,-100.222,-100.593,272.604,416.876,598.271,
2464,455.04,356.95,376.511,350.001,-100.222,-100.593,272.387,416.506,597.962,
2465,454.686,356.471,376.411,349.71,-100.222,-100.593,272.17,416.136,597.653,
2466,454.331,355.992,376.311,349.42,-100.222,-100.593,271.98,415.766,597.345,
2467,453.976,355.513,376.211,349.129,-100.222,-100.593,271.79,415.396,597.036,
2468,453.661,355.035,376.111,348.839,-100.222,-100.593,271.6,415.026,596.727,
2469,453.346,354.556,376.011,348.548,-100.222,-100.593,271.383,414.656,596.418,
2470,453.03,354.077,375.911,348.258,-100.222,-100.593,271.166,414.286,596.109,
2471,452.715,353.598,375.811,347.967,-100.222,-100.593,270.949,413.916,595.8,
2472,452.4,353.12,375.711,347.751,-100.222,-100.593,270.732,413.546,595.491,
2473,452.045,352.641,375.611,347.461,-100.222,-100.593,270.542,413.176,595.182,
2474,451.69,352.162,375.511,347.152,-100.222,-100.593,270.352,412.806,594.873,
2475,451.336,351.683,375.411,346.116,-100.222,-100.593,270.162,412.436,594.564,
2476,451.02,351.204,375.311,345.08,-100.222,-100.593,269.972,412.066,594.256,
2477,450.705,350.726,375.211,344.792,-100.222,-100.593,269.755,411.696,593.947,
2478,450.39,350.247,375.111,344.504,-100.222,-100.593,269.538,411.326,593.638,
2479,450.074,349.768,375.01,344.217,-100.222,-100.593,269.32,410.956,593.623,
2480,449.759,349.289,374.91,343.929,-100.222,-100.593,269.103,410.586,593.448,
2481,449.405,348.811,374.81,343.641,-100.222,-100.593,269.074,410.216,593.448,
2482,449.05,348.332,374.71,343.353,-100.222,-100.593,268.858,409.846,593.438,
2483,448.695,347.853,374.61,343.065,-100.222,-100.593,268.754,409.476,593.438,
2484,448.38,347.374,374.51,343.065,-100.222,-100.593,268.754,409.106,593.438,
2485,448.065,346.896,374.41,343.065,-100.222,-100.593,268.754,408.736,593.411,
2486,447.749,346.417,374.31,343.065,-100.222,-100.593,268.749,408.366,593.411,
2487,447.434,346.321,374.21,343.065,-100.222,-100.593,268.749,407.996,593.4,
2488,447.119,346.225,374.11,342.806,-100.222,-100.593,268.749,407.626,593.4,
2489,446.764,346.13,374.01,342.547,-100.222,-100.593,268.749,407.256,593.4,
2490,446.409,346.066,373.91,342.288,-100.222,-100.593,268.749,406.886,593.4,
2491,446.094,346.002,373.81,342,-100.222,-100.593,268.583,406.516,593.4,
2492,445.778,345.938,373.71,341.663,-100.222,-100.593,268.368,406.146,593.4,
2493,445.463,345.874,373.61,341.111,-100.222,-100.593,268.153,405.776,593.4,
2494,445.148,345.778,373.51,340.996,-100.222,-100.593,268.001,405.406,593.307,
2495,444.833,345.683,373.41,340.528,-100.222,-100.593,267.787,405.036,593.307,
2496,444.517,345.587,373.31,340.441,-100.222,-100.593,267.572,404.666,593.307,
2497,444.163,345.491,373.21,339.957,-100.222,-100.593,267.358,404.296,593.307,
2498,443.808,345.395,373.11,339.957,-100.222,-100.593,267.358,403.926,593.307,
2499,443.493,345.3,373.01,339.468,-100.222,-100.593,267.358,403.556,593.307,
2500,443.178,345.204,372.91,338.95,-100.222,-100.593,267.358,403.186,593.299,
2501,442.862,345.108,372.81,338.432,-100.222,-100.593,267.358,402.816,593.299,
2502,442.547,345.012,372.71,337.885,-100.222,-100.593,267.358,402.446,593.299,
2503,442.232,344.917,372.61,337.338,-100.222,-100.593,267.149,402.076,593.299,
2504,441.877,344.821,372.51,336.791,-100.222,-100.593,266.878,401.706,593.299,
2505,441.522,344.725,372.41,336.244,-100.222,-100.593,266.607,401.336,593.299,
2506,441.168,344.629,372.31,336.244,-100.222,-100.593,266.335,400.966,593.299,
2507,440.852,344.534,372.21,336.244,-100.222,-100.593,266.091,400.596,593.299,
2508,440.537,344.438,372.11,336.244,-100.222,-100.593,265.847,400.226,593.299,
2509,440.222,344.342,372.01,336.244,-100.222,-100.593,265.603,399.856,593.299,
2510,439.907,344.023,371.91,336.244,-100.222,-100.593,265.358,399.486,593.299,
2511,439.591,343.704,371.81,336.244,-100.222,-100.593,265.114,399.116,593.299,
2512,439.237,343.384,371.71,336.244,-100.222,-100.593,264.87,398.746,593.299,
2513,438.882,343.065,371.61,335.784,-100.222,-100.593,264.626,398.376,593.299,
2514,438.527,342.746,371.51,335.323,-100.222,-100.593,264.029,398.006,593.299,
2515,438.212,342.427,371.41,334.863,-100.222,-100.593,263.432,397.636,593.299,
2516,437.897,341.661,371.31,334.402,-100.222,-100.593,262.834,397.266,593.299,
2517,437.581,340.895,371.21,333.942,-100.222,-100.593,262.237,396.896,593.299,
2518,437.266,340.129,371.11,333.481,-100.222,-100.593,261.668,396.526,593.299,
2519,436.951,339.363,371.01,333.021,-100.222,-100.593,261.098,396.156,593.299,
2520,436.596,338.597,370.91,332.56,-100.222,-100.593,260.528,395.786,593.299,
2521,436.241,337.831,370.81,332.56,-100.222,-100.593,259.958,395.416,593.268,
2522,435.887,337.065,370.71,332.56,-100.222,-100.593,259.334,395.046,593.268,
2523,435.571,336.299,370.61,332.56,-100.222,-100.593,258.709,394.676,593.268,
2524,435.256,335.533,370.51,332.387,-100.222,-100.593,258.085,394.306,593.268,
2525,434.941,334.767,370.41,332.215,-100.222,-100.593,257.461,393.936,593.268,
2526,434.626,334.001,370.31,331.176,-100.222,-100.593,256.891,393.566,593.268,
2527,434.31,333.235,370.21,330.13,-100.222,-100.593,256.321,393.196,593.268,
2528,433.956,332.469,370.11,329.084,-100.222,-100.593,255.751,392.826,593.268,
2529,433.601,331.703,370.01,328.039,-100.222,-100.593,255.181,392.456,593.268,
2530,433.286,330.937,369.91,327.509,-100.222,-100.593,254.584,392.086,593.268,
2531,432.97,330.171,369.81,327.218,-100.222,-100.593,253.987,391.716,593.268,
2532,432.655,329.405,369.71,326.928,-100.222,-100.593,253.39,391.346,593.268,
2533,432.34,329.309,369.61,326.638,-100.222,-100.593,252.848,390.976,593.268,
2534,432.025,329.213,369.51,326.347,-100.222,-100.593,252.305,390.606,593.268,
2535,431.709,329.117,369.41,326.057,-100.222,-100.593,251.762,390.236,593.268,
2536,431.355,329.053,369.31,325.766,-100.222,-100.593,251.219,389.866,593.268,
2537,431,328.99,369.21,325.476,-100.222,-100.593,250.649,389.496,593.268,
2538,430.647,328.926,369.11,325.476,-100.222,-100.593,250.079,389.126,593.268,
2539,430.331,328.83,369.01,325.19,-100.222,-100.593,249.51,388.756,593.268,
2540,430.016,328.734,368.91,324.357,-100.222,-100.593,248.94,388.386,593.26,
2541,429.701,328.638,368.81,323.321,-100.222,-100.593,248.37,388.016,593.26,
2542,429.386,328.543,368.71,322.285,-100.222,-100.593,247.8,387.646,593.26,
2543,429.07,328.447,368.61,321.997,-100.222,-100.593,247.23,387.276,593.26,
2544,428.716,328.351,368.51,321.709,-100.222,-100.593,246.66,386.906,593.26,
2545,428.361,328.255,368.41,321.422,-100.222,-100.593,246.09,386.536,593.258,
2546,428.046,328.16,368.31,321.134,-100.222,-100.593,245.52,386.166,593.258,
2547,427.731,328.064,368.21,320.846,-100.222,-100.593,244.95,385.796,593.258,
2548,427.415,327.968,368.11,320.558,-100.222,-100.593,244.408,385.426,593.258,
2549,427.1,327.872,368.01,320.27,-100.222,-100.593,243.865,385.056,593.258,
2550,426.785,327.777,367.91,320.27,-100.222,-100.593,243.322,384.686,593.258,
2551,426.468,327.681,367.81,320.27,-100.222,-100.593,242.779,384.316,593.258,
2552,426.113,327.585,367.71,320.27,-100.222,-100.593,242.644,383.946,593.258,
2553,425.758,327.489,367.61,320.27,-100.222,-100.593,242.508,383.576,593.258,
2554,425.443,327.393,367.51,320.011,-100.222,-100.593,242.311,383.206,593.258,
2555,425.128,326.915,367.41,319.752,-100.222,-100.593,242.176,382.836,593.258,
2556,424.812,326.436,367.31,319.493,-100.222,-100.593,242.04,382.466,593.258,
2557,424.497,325.957,367.21,319.202,-100.222,-100.593,241.905,382.096,593.258,
2558,424.182,325.478,367.11,318.65,-100.222,-100.593,241.77,381.726,593.258,
2559,423.827,325,367.01,318.098,-100.222,-100.593,241.634,381.356,593.258,
2560,423.472,324.521,366.91,318.098,-100.222,-100.593,241.499,380.986,593.258,
2561,423.118,324.042,366.81,318.054,-100.222,-100.593,241.363,380.616,593.258,
2562,422.802,323.563,366.71,317.766,-100.222,-100.593,241.255,380.246,593.257,
2563,422.487,323.085,366.61,317.479,-100.222,-100.593,241.147,379.876,593.229,
2564,422.172,322.606,366.51,317.191,-100.222,-100.593,241.038,379.506,593.202,
2565,421.857,322.127,366.41,316.673,-100.222,-100.593,240.93,379.136,593.174,
2566,421.541,321.648,366.31,316.155,-100.222,-100.593,240.794,378.766,593.147,
2567,421.187,321.17,366.21,315.637,-100.222,-100.593,240.659,378.396,593.12,
2568,420.832,320.691,366.11,315.09,-100.222,-100.593,240.524,378.026,593.092,
2569,420.477,320.212,366.01,314.543,-100.222,-100.593,240.388,377.656,593.065,
2570,420.162,319.733,365.91,313.996,-100.222,-100.593,240.388,377.286,593.037,
2571,419.847,319.255,365.81,313.449,-100.222,-100.593,240.388,376.916,593.01,
2572,419.531,318.776,365.71,313.449,-100.222,-100.593,240.388,376.546,592.982,
2573,419.216,318.297,365.61,313.449,-100.222,-100.593,240.31,376.176,592.955,
2574,418.901,317.818,365.51,313.449,-100.222,-100.593,240.31,375.806,592.928,
2575,418.546,317.34,365.41,313.449,-100.222,-100.593,240.307,375.436,592.9,
2576,418.191,316.861,365.31,313.449,-100.222,-100.593,240.174,375.066,592.873,
2577,417.84,316.382,365.21,313.449,-100.222,-100.593,240.04,374.696,592.845,
2578,417.525,315.903,365.11,313.449,-100.222,-100.593,239.932,374.326,592.818,
2579,417.209,315.424,365.01,312.989,-100.222,-100.593,239.825,373.956,592.791,
2580,416.894,314.946,364.91,312.528,-100.222,-100.593,239.718,373.586,592.763,
2581,416.579,314.85,364.81,312.068,-100.222,-100.593,239.584,373.216,592.736,
2582,416.264,314.754,364.71,311.607,-100.222,-100.593,239.45,372.846,592.708,
2583,415.909,314.658,364.61,311.147,-100.222,-100.593,239.316,372.476,592.681,
2584,415.554,314.595,364.51,310.686,-100.222,-100.593,239.183,372.106,592.654,
2585,415.239,314.531,364.41,310.226,-100.222,-100.593,239.183,371.736,592.626,
2586,414.924,314.467,364.31,309.765,-100.222,-100.593,239.183,371.366,592.612,
2587,414.609,314.403,364.21,309.765,-100.222,-100.593,239.183,370.996,592.599,
2588,414.293,314.307,364.11,309.765,-100.222,-100.593,239.183,370.626,592.585,
2589,413.978,314.212,364.01,309.765,-100.222,-100.593,239.183,370.256,592.571,
2590,413.659,314.116,363.91,309.592,-100.222,-100.593,239.166,369.886,592.558,
2591,413.305,314.02,363.81,309.42,-100.222,-100.593,239.06,369.516,592.544,
2592,412.95,313.924,363.71,308.629,-100.222,-100.593,238.953,369.146,592.53,
2593,412.635,313.828,363.61,307.583,-100.222,-100.593,238.847,368.776,592.516,
2594,412.319,313.733,363.51,306.538,-100.222,-100.593,238.715,368.406,592.503,
2595,412.004,313.637,363.41,305.492,-100.222,-100.593,238.546,368.036,592.489,
2596,411.689,313.541,363.31,305.202,-100.222,-100.593,238.329,367.667,592.475,
2597,411.374,313.445,363.21,304.911,-100.222,-100.593,238.111,367.297,592.461,
2598,411.019,313.35,363.11,304.621,-100.222,-100.593,237.894,366.927,592.448,
2599,410.664,313.254,363.01,304.33,-100.222,-100.593,237.677,366.557,592.434,
2600,410.309,313.158,362.91,304.04,-100.222,-100.593,237.46,366.187,592.42,
2601,409.994,313.062,362.81,303.749,-100.222,-100.593,236.673,365.817,592.393,
2602,409.679,312.967,362.71,303.459,-100.222,-100.593,235.886,365.447,592.365,
2603,409.364,312.871,362.61,303.459,-100.222,-100.593,235.099,365.077,592.338,
2604,409.048,312.552,362.51,303.304,-100.222,-100.593,234.312,364.707,592.311,
2605,408.733,312.232,362.41,302.598,-100.222,-100.593,233.525,364.337,592.283,
2606,408.378,311.913,362.31,301.562,-100.222,-100.593,232.738,363.967,592.256,
2607,408.024,311.594,362.21,300.526,-100.222,-100.593,231.951,363.597,592.228,
2608,407.669,311.275,362.11,299.49,-100.222,-100.593,231.164,363.227,592.201,
2609,407.354,310.956,362.01,299.202,-100.222,-100.593,230.404,362.857,592.174,
2610,407.038,310.19,361.91,298.914,-100.222,-100.593,229.644,362.487,592.146,
2611,406.723,309.424,361.81,298.627,-100.222,-100.593,228.884,362.117,592.119,
2612,406.408,308.658,361.71,298.339,-100.222,-100.593,228.097,361.747,592.091,
2613,406.092,307.892,361.61,298.051,-100.222,-100.593,227.31,361.377,592.064,
2614,405.738,307.126,361.51,297.763,-100.222,-100.593,226.523,361.007,592.037,
2615,405.383,306.36,361.41,297.475,-100.222,-100.593,225.736,360.637,592.009,
2616,405.028,305.594,361.31,297.475,-100.222,-100.593,224.678,360.267,591.982,
2617,404.713,304.828,361.21,297.475,-100.222,-100.593,223.62,359.897,591.954,
2618,404.398,304.062,361.11,297.475,-100.222,-100.593,222.561,359.527,591.927,
2619,404.083,303.296,361.01,297.475,-100.222,-100.593,221.503,359.157,591.9,
2620,403.767,302.53,360.91,297.216,-100.222,-100.593,220.444,358.787,591.872,
2621,403.452,301.763,360.81,296.957,-100.222,-100.593,219.386,358.417,591.845,
2622,403.097,300.997,360.71,296.698,-100.222,-100.593,218.328,358.047,591.817,
2623,402.743,300.231,360.61,296.439,-100.222,-100.593,217.269,357.677,591.79,
2624,402.393,299.465,360.51,296.151,-100.222,-100.593,216.184,357.307,591.763,
2625,402.078,298.699,360.41,295.864,-100.222,-100.593,215.098,356.937,591.735,
2626,401.762,297.933,360.31,295.576,-100.222,-100.593,214.013,356.567,591.708,
2627,401.447,297.838,360.21,295.288,-100.222,-100.593,212.954,356.197,591.68,
2628,401.132,297.742,360.11,295,-100.222,-100.593,211.896,355.827,591.489,
2629,400.817,297.646,360.01,294.712,-100.222,-100.593,210.838,355.457,591.18,
2630,400.462,297.582,359.91,294.425,-100.222,-100.593,209.779,355.087,590.871,
2631,400.107,297.518,359.81,293.906,-100.222,-100.593,208.721,354.717,590.562,
2632,399.792,297.455,359.71,293.388,-100.222,-100.593,207.662,354.347,590.253,
2633,399.477,297.359,359.61,292.87,-100.222,-100.593,206.604,353.977,589.944,
2634,399.162,297.263,359.51,292.352,-100.222,-100.593,205.546,353.607,589.635,
2635,398.846,297.167,359.41,291.805,-100.222,-100.593,205.328,353.237,589.326,
2636,398.531,297.072,359.31,291.259,-100.222,-100.593,205.111,352.867,589.017,
2637,398.21,296.976,359.21,290.712,-100.222,-100.593,204.894,352.497,588.709,
2638,397.856,296.88,359.11,290.712,-100.222,-100.593,204.677,352.127,588.4,
2639,397.501,296.784,359.01,290.712,-100.222,-100.593,204.487,351.757,588.091,
2640,397.186,296.688,358.91,290.712,-100.222,-100.593,204.297,351.387,587.782,
2641,396.87,296.593,358.81,290.712,-100.222,-100.593,204.107,351.017,587.473,
2642,396.555,296.497,358.71,290.712,-100.222,-100.593,203.89,350.647,587.164,
2643,396.24,296.401,358.609,290.712,-100.222,-100.593,203.673,350.277,586.855,
2644,395.925,296.305,358.509,290.712,-100.222,-100.593,203.456,349.907,586.546,
2645,395.57,296.21,358.409,290.712,-100.222,-100.593,203.239,349.537,586.237,
2646,395.215,296.114,358.309,290.251,-100.222,-100.593,203.049,349.167,585.928,
2647,394.861,296.018,358.209,289.791,-100.222,-100.593,202.859,348.797,585.62,
2648,394.545,295.922,358.109,289.33,-100.222,-100.593,202.669,348.427,585.311,
2649,394.23,295.444,358.009,288.87,-100.222,-100.593,202.479,348.057,585.002,
2650,393.915,294.965,357.909,288.409,-100.222,-100.593,202.262,347.687,584.693,
2651,393.599,294.486,357.809,287.949,-100.222,-100.593,202.045,347.317,584.384,
2652,393.284,294.007,357.709,287.488,-100.222,-100.593,201.828,346.947,584.075,
2653,392.929,293.529,357.609,287.488,-100.222,-100.593,201.611,346.577,583.766,
2654,392.575,293.05,357.509,287.488,-100.222,-100.593,201.611,346.207,583.457,
2655,392.22,292.571,357.409,287.488,-100.222,-100.593,201.49,345.837,583.148,
2656,391.905,292.092,357.309,287.427,-100.222,-100.593,201.49,345.467,582.839,
2657,391.589,291.613,357.209,286.67,-100.222,-100.593,201.49,345.097,582.531,
2658,391.274,291.135,357.109,285.625,-100.222,-100.593,201.49,344.727,582.222,
2659,390.959,290.656,357.009,284.579,-100.222,-100.593,201.49,344.357,581.913,
2660,390.644,290.177,356.909,283.533,-100.222,-100.593,201.311,343.987,581.604,
2661,390.289,289.698,356.809,283.243,-100.222,-100.593,201.311,343.617,581.295,
2662,389.934,289.22,356.709,282.952,-100.222,-100.593,201.311,343.247,580.986,
2663,389.586,288.741,356.609,282.662,-100.222,-100.593,201.311,342.877,580.677,
2664,389.271,288.262,356.509,282.371,-100.222,-100.593,201.311,342.507,580.368,
2665,388.956,287.783,356.409,282.081,-100.222,-100.593,201.311,342.137,580.059,
2666,388.64,287.305,356.309,281.79,-100.222,-100.593,201.282,341.767,579.75,
2667,388.325,286.826,356.209,281.5,-100.222,-100.593,201.067,341.397,579.442,
2668,388.01,286.347,356.109,281.21,-100.222,-100.593,200.984,341.027,579.133,
2669,387.655,285.868,356.009,281.21,-100.222,-100.593,200.77,340.657,578.824,
2670,387.301,285.39,355.909,281.069,-100.222,-100.593,200.749,340.287,578.515,
2671,386.946,284.911,355.809,280.432,-100.222,-100.593,200.535,339.917,578.206,
2672,386.631,284.432,355.709,279.396,-100.222,-100.593,200.321,339.547,577.897,
2673,386.315,283.953,355.609,278.359,-100.222,-100.593,200.308,339.177,577.595,
2674,386,283.475,355.509,277.323,-100.222,-100.593,200.091,338.807,577.293,
2675,385.685,283.379,355.409,277.035,-100.222,-100.593,199.874,338.437,576.991,
2676,385.37,283.283,355.309,276.748,-100.222,-100.593,199.602,338.067,576.689,
2677,385.015,283.187,355.209,276.46,-100.222,-100.593,199.331,337.697,576.387,
2678,384.66,283.123,355.109,276.172,-100.222,-100.593,199.06,337.327,576.085,
2679,384.345,283.06,355.009,275.884,-100.222,-100.593,198.788,336.957,575.783,
2680,384.03,282.996,354.909,275.596,-100.222,-100.593,198.544,336.587,575.481,
2681,383.715,282.932,354.809,275.308,-100.222,-100.593,198.3,336.217,575.179,
2682,383.399,282.836,354.709,275.308,-100.222,-100.593,198.055,335.847,574.876,
2683,383.084,282.74,354.609,275.308,-100.222,-100.593,197.811,335.477,574.574,
2684,382.769,282.645,354.509,275.308,-100.222,-100.593,197.567,335.107,574.272,
2685,382.414,282.549,354.409,275.308,-100.222,-100.593,197.323,334.737,573.97,
2686,382.06,282.453,354.309,275.049,-100.222,-100.593,197.078,334.367,573.668,
2687,381.744,282.357,354.209,274.79,-100.222,-100.593,196.834,333.997,573.366,
2688,381.429,282.262,354.109,274.531,-100.222,-100.593,196.237,333.627,573.057,
2689,381.114,282.166,354.009,274.243,-100.222,-100.593,195.64,333.257,572.748,
2690,380.799,282.07,353.909,273.955,-100.222,-100.593,195.043,332.887,572.439,
2691,380.483,281.974,353.809,273.668,-100.222,-100.593,194.473,332.517,572.131,
2692,380.129,281.879,353.709,273.38,-100.222,-100.593,193.903,332.147,571.822,
2693,379.774,281.783,353.609,273.092,-100.222,-100.593,193.333,331.777,571.513,
2694,379.419,281.687,353.509,272.804,-100.222,-100.593,192.763,331.407,571.204,
2695,379.104,281.591,353.409,272.516,-100.222,-100.593,192.139,331.037,570.895,
2696,378.789,281.495,353.309,272.228,-100.222,-100.593,191.515,330.667,570.586,
2697,378.474,281.4,353.209,271.71,-100.222,-100.593,190.891,330.297,570.277,
2698,378.158,281.081,353.109,271.192,-100.222,-100.593,190.267,329.927,569.968,
2699,377.843,280.761,353.009,270.674,-100.222,-100.593,189.697,329.557,569.659,
2700,377.489,280.442,352.909,270.127,-100.222,-100.593,189.127,329.187,569.35,
2701,377.134,280.123,352.809,269.58,-100.222,-100.593,188.557,328.817,569.042,
2702,376.779,279.804,352.709,269.033,-100.222,-100.593,187.987,328.447,568.842,
2703,376.464,279.485,352.609,268.486,-100.222,-100.593,187.39,328.077,568.643,
2704,376.149,278.719,352.509,268.486,-100.222,-100.593,186.793,327.707,568.444,
2705,375.833,277.953,352.409,268.486,-100.222,-100.593,186.196,327.337,568.245,
2706,375.518,277.187,352.309,268.486,-100.222,-100.593,185.653,326.967,568.046,
2707,375.203,276.421,352.209,268.486,-100.222,-100.593,185.11,326.597,567.847,
2708,374.848,275.654,352.109,268.486,-100.222,-100.593,184.568,326.227,567.648,
2709,374.494,274.888,352.009,268.486,-100.222,-100.593,184.025,325.857,567.449,
2710,374.139,274.122,351.909,268.486,-100.222,-100.593,183.455,325.487,567.25,
2711,373.824,273.356,351.809,268.026,-100.222,-100.593,182.885,325.117,567.051,
2712,373.509,272.59,351.709,267.565,-100.222,-100.593,182.315,324.747,566.852,
2713,373.193,271.824,351.609,267.105,-100.222,-100.593,181.745,324.377,566.652,
